#index type state x1 y1 x2 y2 bleached_x1 bleached_x2 
#t=52
34 4 4 0.305061 0.76346 1.45503 0.399197 0.305061 1.1368
35 4 3 0.487624 1.22341 0.882977 1.16261 0.487624 0.882977
36 4 2 0.11272 4.69443 0.732326 4.67233 -1 -1
37 4 4 0.74485 2.01865 1.29425 1.83273 0.74485 1.29425
38 4 1 0.0975479 1.12652 0.0975479 1.12665 -1 -1
39 3 1 0.797172 0.17498 0.797172 0.174223 -1 -1
40 4 3 0.0385991 3.22466 1.2804 2.88708 0.2 1.2804
41 4 2 1.01108 2.65546 1.34994 2.62766 1.07088 1.3
42 4 4 0.593172 1.72843 0.71154 1.7087 0.593172 0.71154
43 4 1 0.319141 3.67707 0.319141 3.67707 0.319141 0.319141
44 4 4 0.292267 2.35152 1.499 2.06194 0.292267 1.3
45 3 2 0.0755496 0.529431 1.15972 0.34346 0.2 0.247124
46 3 4 0.102349 2.14692 1.47534 2.4206 0.2 1.3
47 4 1 1.44859 3.8014 1.44859 3.80248 -1 -1
48 4 1 0.379525 2.36913 0.379525 2.37135 0.379525 0.379525
49 4 3 0.173651 3.56091 0.546705 3.66271 0.2 0.546705
50 3 1 0.143265 4.05574 0.143265 4.05912 -1 -1
51 4 3 0.43951 1.79361 1.06398 1.76412 0.43951 1.06398
52 4 4 0.744284 3.99082 1.2034 3.96224 0.744284 1.2034
53 4 2 0.208839 1.2543 0.485697 1.29612 0.268166 0.485697
54 4 2 0.29183 3.07706 0.670226 2.94738 0.348589 0.670226
55 4 3 1.06876 0.32661 1.20127 0.345876 -1 -1
56 4 2 1.13137 1.01797 1.37995 0.941762 1.22698 1.3
57 3 2 0.841013 3.17187 1.32047 3.03002 0.841013 1.12869
58 3 3 0.762169 1.8165 0.858711 1.79042 0.762169 0.858711
59 4 1 0.344989 4.47357 0.344989 4.47525 0.344989 0.344989
60 4 2 0.158469 0.859404 1.39982 1.24548 0.311251 1.3
61 4 3 0.0575689 2.51921 0.532226 2.37982 0.2 0.532226
62 4 4 0.0937092 3.84691 0.211605 3.86928 0.2 0.211605
63 4 4 0.486881 1.32723 1.17483 1.1979 0.486881 1.17483
64 4 3 0.0398583 1.30234 0.914429 1.22852 0.2 0.914429
65 4 1 0.539431 3.89458 0.539431 3.89642 0.539431 0.539431
66 4 3 0.875288 2.67456 0.914815 2.66842 0.875288 0.914815
67 4 3 0.836999 3.75924 1.36083 3.9293 0.836999 1.3
68 3 2 1.01478 3.61016 1.10959 3.57839 -1 -1
69 4 1 0.620623 0.109325 0.620623 0.109325 -1 -1
70 4 3 0.0799939 4.98354 0.271628 4.98118 -1 -1
71 4 2 9.02056e-17 2.81246 1.46838 2.48562 0.2 1.3
72 3 3 0.0180902 4.20239 1.42096 3.983 0.2 1.3
73 4 2 0.647444 3.28575 1.36657 3.2503 0.827226 1.3
74 4 2 0.43312 2.07626 0.508648 2.10263 -1 -1
75 3 3 0.054283 3.94419 0.492763 3.83145 0.2 0.492763
76 4 1 1.18835 4.63801 1.18835 4.63801 -1 -1
77 4 3 0.229781 1.69885 1.25205 1.3906 0.229781 1.25205
78 4 2 0.396184 4.56836 1.32206 4.69718 -1 -1
79 4 2 0.824617 0.347901 1.1239 0.327247 -1 -1
80 4 3 0.780674 4.70334 1.29847 4.58742 -1 -1
81 4 4 0.526587 1.01177 0.744731 0.983247 0.526587 0.744731
82 3 4 1.13413 2.36659 1.36977 2.32106 1.13413 1.3
83 3 3 0.0107593 4.46548 0.261598 4.38538 0.2 0.261598
84 4 1 0.601991 3.87165 0.601991 3.87165 0.601991 0.601991
85 4 4 0.30966 3.60146 1.06078 3.48564 0.30966 1.06078
86 4 4 0.21272 1.81518 1.29024 2.09947 0.21272 1.29024
87 4 3 0.688096 3.94885 1.08289 3.88454 0.688096 1.08289
88 4 2 0.359975 3.54705 1.13118 3.5379 0.519963 1.13118
89 4 3 0.210837 1.89068 1.19774 2.18478 0.210837 1.19774
90 3 2 0.581326 1.20898 1.1914 1.40238 0.581326 1.13421
91 4 3 0.404658 0.482034 1.24022 0.395827 -1 -1
92 4 2 0.157207 4.84168 1.14875 4.60242 -1 -1
93 4 2 0.235678 3.96334 0.275557 3.96645 -1 -1
94 4 4 0.512001 1.82336 1.499 2.15421 0.512001 1.3
95 4 2 0.158061 3.43837 0.656465 3.58667 0.253908 0.656465
96 4 2 0.80181 0.492164 1.38979 0.68883 0.858711 1.3
97 4 3 0.33982 2.20458 0.995119 2.22593 0.33982 0.995119
98 4 4 0.199509 2.53604 1.49273 2.62682 0.2 1.3
99 4 4 0.679757 4.31803 1.34118 4.30033 0.679757 1.3
100 4 6 0 2.86199 1.29045 2.76621 0.2 1.29045
101 4 2 0.389818 3.12874 0.763138 3.19967 0.409466 0.763138
102 3 3 0.0197953 2.68151 1.30273 2.89578 0.2 1.3
103 4 4 0.0498742 4.44378 0.421077 4.36249 0.2 0.421077
104 4 2 0.311143 1.74249 0.65183 1.62616 0.386851 0.65183
105 4 1 0.149213 2.90789 0.149213 2.90789 -1 -1
106 4 1 0.552755 2.71144 0.552755 2.71404 -1 -1
107 4 1 0.543061 0.349205 0.543061 0.348024 -1 -1
108 4 6 0 4.54737 0.53017 4.40142 0.2 0.53017
109 4 1 0.926854 3.89388 0.926854 3.89388 0.926854 0.926854
110 4 3 0.210168 1.48687 0.742939 1.65173 0.210168 0.742939
111 4 4 0.0633853 2.08196 1.29426 2.35131 0.2 1.29426
112 3 4 0.560804 0.959859 0.617645 0.979071 0.560804 0.617645
113 4 3 0.642294 4.64834 0.787647 4.6827 -1 -1
114 4 6 0 1.62242 1.41363 1.63104 0.2 1.3
115 4 1 1.28796 1.65905 1.28796 1.6591 -1 -1
116 4 4 0.305182 2.6554 0.500862 2.61406 0.305182 0.500862
117 4 2 0.119907 4.83374 1.39275 4.8838 -1 -1
118 3 1 0.986837 1.46659 0.986837 1.46659 -1 -1
119 4 1 0.880041 2.11376 0.880041 2.11376 0.880041 0.880041
120 4 4 0.70382 0.0101742 1.32211 0.0561642 -1 -1
121 3 1 0.479641 3.69161 0.479641 3.69161 0.479641 0.479641
122 4 2 0.177911 2.07955 0.498438 2.12881 0.316286 0.498438
123 4 4 0.85632 2.13633 1.48219 2.00259 0.85632 1.3
124 4 2 0.238239 0.898262 1.38478 1.03792 0.277946 1.3
125 4 3 0.0387145 1.83619 1.1404 1.54994 0.2 1.1404
126 4 2 0.944809 0.0740725 1.3639 0.046387 -1 -1
127 3 4 0.162523 2.91149 0.426853 2.81675 0.2 0.426853
128 4 4 1.35103 2.84572 1.44821 2.82214 -1 -1
129 4 1 0.0866456 3.97181 0.0866456 3.97035 -1 -1
130 3 2 0.479179 2.93617 1.0364 2.88042 0.479179 0.897093
131 4 2 0.663954 1.29156 1.40751 1.13431 0.781358 1.3
132 3 1 0.77385 1.52873 0.77385 1.52631 0.77385 0.77385
133 4 3 0.439999 3.28523 0.537819 3.28541 0.439999 0.537819
134 4 1 0.799594 1.40937 0.799594 1.41098 0.799594 0.799594
135 3 3 1.09821 2.40617 1.14273 2.40066 1.09821 1.14273
136 4 4 0.39436 2.1612 1.32176 2.0078 0.39436 1.3
137 4 2 0.0540046 3.88759 0.93384 3.90461 0.2 0.93384
138 4 4 0.517579 4.93065 1.24181 4.70026 -1 -1
139 3 2 0.613294 1.96579 1.21294 1.94509 0.613294 1.113
140 3 4 0.916016 0.518792 1.49286 0.57919 0.916016 1.3
141 4 2 0.0177032 2.52352 0.513421 2.45822 0.2 0.513421
142 3 2 0.541737 4.05439 1.19917 3.99624 0.541737 1.11948
143 4 3 0.157162 3.15881 0.286601 3.18352 0.2 0.286601
144 3 2 1.07119 1.05676 1.10927 1.04452 -1 -1
145 3 1 0.583034 4.26977 0.583034 4.27377 0.583034 0.583034
146 3 2 0.494081 4.45758 0.788474 4.39985 0.494081 0.651091
147 3 2 0.477149 3.19266 0.695456 3.16542 0.477149 0.556533
148 4 2 0.390953 2.4259 1.23464 2.60845 0.488691 1.23464
149 3 4 0.14318 0.344793 1.42244 0.668413 0.756711 1.3
150 4 3 0.51345 2.15766 1.3483 2.25054 0.51345 1.3
151 4 3 0.424553 3.86647 1.09703 3.76557 0.424553 1.09703
152 4 2 0.675464 4.00456 0.913933 3.97749 0.695336 0.913933
153 4 2 0.992722 4.97591 1.15215 4.96235 -1 -1
154 4 2 0.957546 0.267583 1.35808 0.141211 -1 -1
155 4 2 0.495718 1.64333 0.929858 1.57175 0.535186 0.929858
156 4 2 0.0590235 1.56531 0.73262 1.65842 0.2 0.73262
157 3 1 0.490363 1.44036 0.490363 1.44093 0.490363 0.490363
158 4 4 0.507635 1.85978 0.545567 1.84708 0.507635 0.545567
159 4 2 0.697435 0.322353 1.31586 0.487109 -1 -1
160 4 2 0.248528 1.94649 1.19617 1.62715 0.324339 1.19617
161 3 2 1.03462 1.46067 1.09448 1.46478 -1 -1
162 3 4 0.155739 3.27139 1.4803 3.06857 0.2 1.3
163 3 4 0.573405 2.89231 0.692742 2.90491 0.573405 0.692742
164 4 1 0.0768323 1.03587 0.0768323 1.03612 -1 -1
165 4 1 1.44531 3.64018 1.44531 3.64032 -1 -1
166 3 4 0.587745 4.53303 1.18715 4.55981 -1 -1
167 4 1 0.300188 0.336365 0.300188 0.339074 0.300188 0.300188
168 3 2 0.376358 2.99067 1.1008 3.03657 0.376358 0.96108
169 4 2 0.588304 4.23065 0.858082 4.30562 0.684653 0.858082
170 4 1 1.24107 2.12981 1.24107 2.12981 1.24107 1.24107
171 4 4 0.525752 2.82868 0.68541 2.81822 0.525752 0.68541
172 4 3 0.652612 0.649275 0.901897 0.575406 0.652612 0.901897
173 4 4 1.12628 1.23186 1.22628 1.23213 1.12628 1.22628
174 3 3 0.463879 2.37766 1.01692 2.46564 0.463879 1.01692
175 4 3 0.435847 1.49789 0.589792 1.54149 0.435847 0.589792
176 3 4 0.142861 1.26323 1.07298 1.49429 0.2 1.07298
177 4 4 0.536104 3.46136 1.09302 3.40272 0.536104 1.09302
178 3 4 0.47099 1.98785 0.801047 1.90622 0.47099 0.801047
179 4 3 0.178116 0.555998 0.515495 0.605204 0.2 0.515495
180 4 2 0.38967 4.21901 0.488408 4.23484 -1 -1
181 4 1 0.723562 0.373483 0.723562 0.373483 -1 -1
182 4 3 0.0781584 1.11692 1.33252 1.39082 0.2 1.3
183 4 4 0.822869 4.41765 1.3611 4.46136 0.822869 1.3
184 4 1 0.926024 1.68497 0.926024 1.67916 0.926024 0.926024
185 3 1 1.16536 3.01887 1.16536 3.02052 1.16536 1.16536
186 3 3 0.200666 3.15162 0.223075 3.15006 0.200666 0.223075
187 4 2 0.293402 4.70788 0.854832 4.58816 -1 -1
188 4 3 1.01126 3.31687 1.09966 3.30522 1.01126 1.09966
189 4 4 0.178251 3.78199 0.516626 3.81519 0.2 0.516626
190 4 3 0.952681 4.83603 1.46315 4.77263 -1 -1
191 4 3 0.146528 4.97318 1.28234 4.75145 -1 -1
192 3 3 0.0673432 0.435124 1.04562 0.768273 0.25785 1.04562
193 4 1 0.262936 3.64737 0.262936 3.64725 0.262936 0.262936
194 3 3 0.00366126 0.08335 0.35634 0.0111147 -1 -1
195 4 4 0.367501 2.04118 0.426054 2.02808 0.367501 0.426054
196 4 4 0.139849 4.08959 0.964847 4.05122 0.2 0.964847
197 3 2 0.928293 1.74608 0.966499 1.73424 -1 -1
198 4 1 1.4312 3.54622 1.4312 3.54622 -1 -1
199 3 1 0.49061 3.62282 0.49061 3.62282 0.49061 0.49061
200 4 4 0.238049 3.1516 1.47827 2.99247 0.238049 1.3
201 3 3 0.023006 3.15864 1.26051 3.23916 0.2 1.26051
202 4 3 0.216867 4.86029 0.898334 4.97655 -1 -1
203 4 1 0.940181 1.14325 0.940181 1.14425 0.940181 0.940181
204 3 3 0.471865 3.82671 0.565913 3.8044 0.471865 0.565913
205 4 2 1.15903 4.38145 1.23728 4.39809 1.19816 1.23728
206 4 3 0.29477 2.43812 1.30654 2.24669 0.29477 1.3
207 4 1 1.35908 1.1233 1.35908 1.1233 -1 -1
208 4 4 1.30717 4.77334 1.40498 4.79416 -1 -1
209 4 3 0.877367 3.26866 1.26972 3.19083 0.877367 1.26972
210 3 2 0.0140847 4.55455 0.614033 4.56242 -1 -1
211 4 1 1.32097 0.162583 1.32097 0.16293 -1 -1
212 4 4 0.0592183 1.16418 1.21601 0.975598 0.2 1.21601
213 3 3 0.0222882 2.84917 0.208653 2.87078 0.2 0.208653
214 4 4 0.145966 2.44695 1.28845 2.64778 0.2 1.28845
215 3 3 0.641759 1.50493 0.740168 1.47251 0.641759 0.740168
216 3 4 0.282014 2.21004 0.441886 2.20366 0.282014 0.441886
217 4 3 0.117077 0.891758 0.266035 0.92525 0.2 0.266035
218 3 2 0.97599 3.56327 1.42314 3.45531 0.97599 1.3
219 3 4 0.443957 1.21093 0.576289 1.25663 0.443957 0.576289
220 4 4 0.154557 1.48299 0.426037 1.55567 0.2 0.426037
221 4 4 0.297135 1.77488 0.630943 1.71029 0.297135 0.630943
222 3 2 0.769051 1.42726 1.15879 1.51728 0.769051 1.02238
223 4 3 0.0573954 2.13041 1.30317 2.50995 0.2 1.3
224 4 2 0.134093 3.26541 1.05392 3.24738 0.2 1.05392
225 4 2 0.651939 1.96354 0.766997 1.99762 -1 -1
226 4 6 0 4.91504 0.352295 4.87146 -1 -1
227 3 2 0.147251 4.13297 1.17632 3.80207 0.2 1.10016
228 3 4 0.544626 1.01493 1.21093 1.2295 0.544626 1.21093
229 3 2 0.283221 1.35983 1.23999 1.28116 0.283221 1.20013
230 3 4 0.601321 2.27364 0.717043 2.3054 0.601321 0.717043
231 3 4 0.734139 0.78281 0.86947 0.746956 0.734139 0.86947
232 4 2 0.80955 1.719 1.28951 1.71263 0.949537 1.28951
233 4 2 0.258457 4.80477 0.453795 4.8477 -1 -1
234 3 3 0.455409 1.41305 1.44062 1.55594 0.455409 1.3
235 4 6 0 1.64546 0.43126 1.78568 0.2 0.43126
236 3 2 0.180197 4.03627 0.316407 4.00392 0.2 0.27749
237 3 3 0.354499 3.01888 0.673353 2.99182 0.354499 0.673353
238 3 2 1.35029 2.33744 1.41028 2.33866 -1 -1
239 4 2 0.738967 1.64789 1.21468 1.80181 0.891196 1.21468
240 4 2 0.112983 4.7782 1.42739 4.65678 -1 -1
241 4 4 0.999187 1.87297 1.26933 1.9466 0.999187 1.26933
242 4 2 1.13874 1.51552 1.49264 1.44952 1.29603 1.3
243 4 2 0.867844 2.97099 1.34041 3.05512 0.946605 1.3
244 4 3 0.612799 0.0162782 0.651593 0.00652927 -1 -1
245 4 1 0.748613 0.157575 0.748613 0.157575 -1 -1
246 4 4 1.26436 2.0856 1.46185 2.05399 1.26436 1.3
247 4 1 0.26396 0.891422 0.26396 0.892114 0.26396 0.26396
248 4 1 0.428066 0.886354 0.428066 0.887426 0.428066 0.428066
249 3 3 0.19035 3.39524 0.289803 3.4057 0.2 0.289803
250 4 2 1.02842 3.06424 1.30463 3.11013 1.04815 1.3
251 4 2 0.288746 4.94775 0.72991 4.81746 -1 -1
252 3 1 0.535803 2.15616 0.535803 2.15616 0.535803 0.535803
253 4 1 0.122348 4.85268 0.122348 4.85268 -1 -1
254 4 3 0.433904 0.380917 0.614138 0.3506 -1 -1
255 4 4 0.42413 4.17886 0.636364 4.12093 0.42413 0.636364
256 3 7 1.01068 0.808017 1.5 0.63296 1.01068 1.3
257 4 1 1.01553 1.3235 1.01553 1.3235 1.01553 1.01553
258 4 1 0.637884 4.39141 0.637884 4.3915 0.637884 0.637884
259 4 1 0.838054 0.097048 0.838054 0.093292 0.838054 0.838054
260 4 2 0 1.7537 1.24506 1.48428 0.2 1.24506
261 4 4 0.821129 0.783196 1.3254 0.910124 0.821129 1.3
262 4 3 0.63804 1.47732 1.46824 1.4122 0.63804 1.3
263 4 3 0.198727 1.22686 0.754461 1.28986 0.2 0.754461
264 4 2 0.339201 0.936885 1.1984 0.87786 0.419012 1.1984
265 4 2 0.309109 3.43713 0.827835 3.58721 0.385957 0.827835
266 4 2 0.433542 0.452631 1.47457 0.821839 0.567105 1.3
267 4 1 0.876997 2.87091 0.876997 2.87091 0.876997 0.876997
268 4 6 0 4.31426 0.218158 4.32948 0.2 0.218158
269 4 4 0.378274 0.287162 0.764876 0.154264 -1 -1
270 3 4 0.365611 1.70079 0.751219 1.80712 0.365611 0.751219
271 4 2 0.386742 4.82045 0.960584 4.90475 -1 -1
272 3 4 0.324666 1.45089 1.18527 1.2928 0.324666 1.18527
273 3 2 0.128905 4.6095 0.726181 4.55239 -1 -1
274 3 3 0.89933 4.5094 1.36002 4.51752 -1 -1
275 4 3 1.26881 2.85149 1.38866 2.85744 1.26881 1.3
276 4 2 0.632362 4.54145 0.871145 4.51731 -1 -1
277 4 4 0.791091 0.712079 1.20954 0.676056 0.791091 1.20954
278 4 4 0.648205 4.0742 1.40136 3.97245 0.648205 1.3
279 4 1 0.732071 4.25188 0.732071 4.25188 -1 -1
280 4 1 0.235562 2.65458 0.235562 2.65467 0.235562 0.235562
281 4 4 1.03789 1.424 1.15576 1.44652 1.03789 1.15576
282 4 2 0.142438 1.78293 1.09548 2.01121 0.278587 1.09548
283 4 1 0.3046 3.23772 0.3046 3.23815 0.3046 0.3046
284 3 2 0.79087 0.186182 1.36592 0.261831 -1 -1
285 4 4 0.326661 0.531849 0.665709 0.410827 0.364333 0.415888
286 4 3 0.756918 2.34277 1.12617 2.4325 0.756918 1.12617
287 4 2 1.03898 0.542961 1.07743 0.553985 -1 -1
288 4 4 0.412845 3.13007 1.499 3.42793 0.412845 1.3
289 4 4 0.300955 3.88195 0.333666 3.87013 0.300955 0.333666
290 3 2 0.267082 2.29597 0.606989 2.30391 0.267082 0.447032
291 4 2 0.117437 0.291264 1.35185 0.543921 1.13726 1.3
292 4 1 0.525968 2.50816 0.525968 2.50918 0.525968 0.525968
293 4 1 1.39561 1.41657 1.39561 1.41657 -1 -1
294 3 2 0.710094 2.94535 1.32375 3.03385 0.710094 1.3
295 4 1 0.976063 1.93646 0.976063 1.93632 0.976063 0.976063
296 4 1 1.27523 0.764657 1.27523 0.764413 1.27523 1.27523
297 4 3 0.119576 4.73013 1.16612 4.81829 -1 -1
298 4 2 1.03899 0.627339 1.42499 0.522429 1.09689 1.3
299 4 2 0.836929 0.755712 1.09667 0.767265 0.91685 1.09667
300 4 2 0.945205 1.61706 1.40369 1.57978 1.02494 1.3
301 3 4 0.223129 1.93243 0.452417 2.00333 0.223129 0.452417
302 4 4 0.564545 1.18745 0.681067 1.21613 0.564545 0.681067
303 4 1 0.721124 4.44362 0.721124 4.44246 0.721124 0.721124
304 4 1 0.172992 4.9256 0.172992 4.9312 -1 -1
305 4 4 0.0199799 4.02172 1.00837 3.97741 0.2 1.00837
306 4 4 0.300253 0.996408 0.639294 0.970891 0.300253 0.639294
307 4 3 0.020311 1.40515 0.658579 1.4522 0.2 0.658579
308 4 3 1.20026 0.570872 1.43967 0.587744 1.20026 1.3
309 4 4 0.906496 4.97493 1.42518 4.938 -1 -1
310 4 6 0 0.495281 0.590752 0.403676 -1 -1
311 4 3 0.322274 0.464772 0.49143 0.526304 0.419119 0.49143
312 4 2 0.438358 2.02314 1.42463 1.69319 0.495258 1.3
313 4 4 0.438045 1.85403 0.53804 1.85502 0.438045 0.53804
314 4 1 1.15159 3.58404 1.15159 3.58404 1.15159 1.15159
315 4 4 0.0305788 3.30372 0.656419 3.4376 0.2 0.656419
316 3 1 0.184773 2.84796 0.184773 2.84811 -1 -1
317 4 2 1.32858 2.82055 1.38557 2.80178 -1 -1
318 4 2 0.57248 0.420718 1.31924 0.561978 0.991597 1.3
319 3 2 0.263777 3.39644 0.5276 3.30265 0.263777 0.471067
320 4 4 0.0378109 1.73721 1.0438 2.00099 0.2 1.0438
321 4 4 0.591213 1.68171 1.04058 1.78005 0.591213 1.04058
322 3 1 0.840664 1.89815 0.840664 1.89815 0.840664 0.840664
323 3 1 0.572822 3.49016 0.572822 3.49016 0.572822 0.572822
324 3 3 0.768187 2.05023 1.48002 2.01854 0.768187 1.3
325 4 2 0.970321 2.68949 1.06544 2.65862 -1 -1
326 4 1 1.47366 1.847 1.47366 1.84678 -1 -1
327 4 2 0.0376513 1.24514 0.231721 1.31475 0.2 0.231721
328 4 2 0.245431 4.40276 1.3646 4.01146 0.339827 1.3
329 4 4 0.495233 1.42742 0.973587 1.46713 0.495233 0.973587
330 4 1 0.0408537 4.82213 0.0408537 4.82221 -1 -1
331 4 4 1.26097 2.96383 1.44087 2.96974 1.26097 1.3
332 4 3 0.387371 1.83816 0.891708 1.70833 0.387371 0.891708
333 4 1 0.32382 2.04764 0.32382 2.04904 0.32382 0.32382
334 4 2 1.21512 0.447173 1.2551 0.445684 -1 -1
335 4 2 0.528341 4.4529 1.32559 4.18835 0.661216 1.3
336 3 2 0.0147549 2.66769 0.800099 2.51526 0.2 0.760832
337 3 3 0.446158 4.78783 0.580577 4.8221 -1 -1
338 4 1 1.10654 3.68839 1.10654 3.68839 1.10654 1.10654
339 4 1 0.143107 1.31819 0.143107 1.31819 -1 -1
340 3 1 0.215118 1.22771 0.215118 1.22771 0.215118 0.215118
341 4 3 0.531097 3.65811 1.17288 3.50409 0.531097 1.17288
342 4 4 0.419941 2.34301 0.775961 2.33706 0.419941 0.775961
343 4 3 0.869333 0.734227 0.889085 0.737367 -1 -1
344 4 1 1.08754 3.23489 1.08754 3.23489 1.08754 1.08754
345 4 1 0.749256 1.9683 0.749256 1.968 0.749256 0.749256
346 4 2 1.35191 1.42245 1.39183 1.42495 -1 -1
347 4 2 0.119982 1.20992 0.467416 1.20384 0.2 0.467416
348 4 2 0.470289 1.92728 0.731001 1.83315 0.60197 0.731001
349 4 1 0.663393 3.28032 0.663393 3.28174 -1 -1
350 4 4 0.328041 4.04888 0.706937 4.07782 0.328041 0.706937
351 3 4 0.316305 1.54103 1.48008 1.64764 0.316305 1.3
352 4 4 0.0737873 4.63143 1.10885 4.53023 -1 -1
353 3 2 0.0956343 3.90948 0.952198 3.98628 0.2 0.932278
354 4 1 1.5 4.48059 1.5 4.47741 -1 -1
355 4 3 0.262265 0.37112 0.802157 0.381916 -1 -1
356 3 4 1.38613 1.17427 1.44582 1.16814 -1 -1
357 4 3 0.139645 2.27137 0.811251 2.31927 0.2 0.811251
358 4 2 0.525124 4.29777 0.882159 4.34388 0.584629 0.882159
359 4 4 0.128392 1.83364 1.20988 1.54246 0.2 1.20988
360 4 3 0.610972 4.73967 1.24709 4.62991 -1 -1
361 4 2 0.0498888 3.94599 0.242157 4.00106 0.2 0.242157
362 4 1 0.309562 3.91074 0.309562 3.91072 0.309562 0.309562
363 3 3 0.382191 3.1474 1.32486 3.37095 0.382191 1.3
364 3 4 0.0245011 0.967287 0.737655 1.1648 0.2 0.737655
365 4 2 1.00477 1.60281 1.44873 1.72324 1.10129 1.3
366 4 1 0.525106 2.57162 0.525106 2.57079 0.525106 0.525106
367 4 2 0.113565 1.70362 0.912943 1.73517 0.2 0.912943
368 3 1 1.30521 4.09897 1.30521 4.1037 -1 -1
369 4 4 0.0577555 0.217669 0.459293 0.104642 -1 -1
370 4 4 0.158112 1.70783 1.44912 1.50775 0.2 1.3
371 4 1 0.634194 2.70353 0.634194 2.70353 0.634194 0.634194
372 3 4 0.183903 1.31757 1.14347 1.2888 0.2 1.14347
373 3 4 0.0166564 4.42058 0.493046 4.47934 0.2 0.493046
374 4 3 1.23997 0.641778 1.47897 0.684912 1.23997 1.3
375 4 2 0.46047 0.239956 1.25949 0.200363 -1 -1
376 3 2 0.817401 0.124106 1.05317 0.168947 -1 -1
377 3 3 0.625616 2.0073 0.705523 2.01116 0.625616 0.705523
378 3 1 1.36418 2.08355 1.36418 2.08355 -1 -1
379 4 4 0.272948 2.57257 1.39741 2.28766 0.272948 1.3
380 4 3 0.879722 0.761227 1.28896 0.750939 0.879722 1.28896
381 3 2 0.864896 0.865111 0.903352 0.876118 -1 -1
382 4 6 0 2.5939 0.897057 2.72272 0.2 0.897057
383 4 4 0.645876 2.14971 1.28308 2.32166 0.645876 1.28308
384 4 2 0.194936 2.0986 1.49345 1.80071 0.292404 1.3
385 4 2 0.44032 3.94883 1.2883 4.09213 0.558642 1.2883
386 3 1 1.35951 2.00979 1.35951 2.00756 -1 -1
387 4 2 0.364972 1.63769 0.837674 1.72107 0.42406 0.837674
388 4 2 0.339785 0.502233 0.873273 0.483233 -1 -1
389 4 4 0.0961063 2.50017 0.21349 2.53392 0.2 0.21349
390 4 4 0.734271 0.941947 1.12971 0.800427 0.734271 1.12971
391 4 2 0.784012 2.99525 0.878405 3.01441 0.803612 0.878405
392 4 4 0.079147 3.38082 0.406423 3.33264 0.2 0.406423
393 3 3 0.454319 4.31286 0.617315 4.26497 0.454319 0.617315
394 4 1 1.01278 2.96751 1.01278 2.96819 1.01278 1.01278
395 4 3 0.958977 1.21879 1.1461 1.25819 0.958977 1.1461
396 3 1 1.01488 3.78428 1.01488 3.78442 1.01488 1.01488
397 4 2 0.44723 4.607 0.762261 4.55082 -1 -1
398 4 3 0.0194876 3.69001 0.900503 3.48664 0.2 0.900503
399 4 4 0.517104 3.60127 1.25529 3.78206 0.517104 1.25529
400 4 1 0.639325 2.50976 0.639325 2.51165 0.639325 0.639325
401 3 3 0.416423 2.44322 1.28163 2.33741 0.416423 1.28163
